Verse,Text,Stage
Neh 10:26,rəḥûm  ḥăšabnā  maʕăśêā,Late Biblical Hebrew
2 Chr 33:15,wa yāsar  ʔet  ʔĕlōhê  ha nēkār  wə ʔet  ha semel  mi bêt  yəhwāh  wə kol  ha mizbəḥôt  ʔăšer  bānā  bə har  bêt  yəhwāh  û bi yrûšālāim  wa yašlēk  ḥûṣā  lā  ʕîr,Late Biblical Hebrew
Esth 1:10,ba  yôm  ha šəbîʕî  kə ṭôb  lēb  ha melek  ba  yāyin  ʔāmar  li məhûmān  bizzətā  ḥarəbônā  bigətā  wa ʔăbagətā  zētar  wə karkas  šibʕat  ha sārîsîm  ha məšārətîm  ʔet  pənê  ha melek  ʔăḥašwērôš,Late Biblical Hebrew
Neh 12:42,û maʕăśêā  û šəmaʕyā  wə ʔelʕāzār  wə ʕuzzî  wi yhôḥonān  û malkiyyā  wə ʕêlām  wā ʕāzer  wa yašmîʕû  ha məšōrərîm  wə yizraḥyā  ha pāqîd,Late Biblical Hebrew
Esth 2:8,wa yəhî  bə hiššāmaʕ  dəbar  ha melek  wə dātô  û bə hiqqābēṣ  nəʕārôt  rabbôt  ʔel  šûšan  ha bîrā  ʔel  yad  hēgāy  wa tillāqaḥ  ʔestēr  ʔel  bêt  ha melek  ʔel  yad  hēgay  šōmēr  ha nāšîm,Late Biblical Hebrew
Neh 11:28,û bə ṣiqlag  û bi məkōnā  û bi bənōtêhā,Late Biblical Hebrew
Eccl 4:4,wə rāʔîtî  ʔănî  ʔet  kol  ʕāmāl  wə ʔēt  kol  kišrôn  ha maʕăśê  kî  hî  qinʔat  ʔîš  mē rēʕēhû  gam  zê  hebel  û rəʕût  rûaḥ,Late Biblical Hebrew
Eccl 6:8,kî  mah  yôtēr  le  ḥākām  min  ha kəsîl  mah  le  ʕānî  yôdēaʕ  la hălōk  neged  ha ḥayyîm,Late Biblical Hebrew
Eccl 7:7,kî  hā ʕōšeq  yəhôlēl  ḥākām  wi yʔabbēd  ʔet  lēb  mattānā,Late Biblical Hebrew
Esth 2:11,û bə kol  yôm  wā yôm  mordᵒkay  mithallēk  li pənê  ḥăṣar  bêt  ha nāšîm  lā daʕat  ʔet  šəlôm  ʔestēr  û mah  yēʕāśê  bāh,Late Biblical Hebrew
1 Chr 27:29,wə ʕal  ha bāqār  hā rōʕîm  ba  šārôn  širṭay  ha šārônî  wə ʕal  ha bāqār  bā  ʕămāqîm  šāpāṭ  ben  ʕadlāy,Late Biblical Hebrew
Esth 9:28,wə ha yāmîm  hā ʔēllê  nizkārîm  wə naʕăśîm  bə kol  dôr  wā dôr  mišpāḥā  û mišpāḥā  mədînā  û mədînā  wə ʕîr  wā ʕîr  wi ymê  ha pûrîm  hā ʔēllê  lō  yaʕabrû  mi tôk  ha yəhûdîm  wə zikrām  lō  yāsûp  mi zarʕām,Late Biblical Hebrew
Dan 8:19,wa yōmer  hinnî  môdîʕăkā  ʔēt  ʔăšer  yihyê  bə ʔaḥărît  ha zāʕam  kî  lə môʕēd  qēṣ,Late Biblical Hebrew
1 Chr 16:18,lē ʔmōr  ləkā  ʔettēn  ʔereṣ  kənāʕan  ḥebel  naḥălatəkem,Late Biblical Hebrew
1 Chr 5:40,wa ʕăzaryā  hôlîd  ʔet  śərāyā  û śərāyā  hôlîd  ʔet  yəhôṣādāq,Late Biblical Hebrew
Ezra 2:39,bənê  ḥārim  ʔelep  wə šibʕā  ʕāśār,Late Biblical Hebrew
2 Chr 14:12,wa yirdəpēm  ʔāsā  wə hā ʕām  ʔăšer  ʕimmô  ʕad  li gərār  wa yippōl  mi kûšîm  lə ʔên  lāhem  miḥyā  kî  nišbərû  li pənê  yəhwāh  wə li pənê  maḥănēhû  wa yiśʔû  šālāl  harbē  məʔōd,Late Biblical Hebrew
1 Chr 9:28,û mēhem  ʕal  kəlê  hā ʕăbôdā  kî  bə mispār  yəbîʔûm  û bə mispār  yôṣîʔûm,Late Biblical Hebrew
Neh 7:40,bənê  ʔimmēr  ʔelep  ḥămiššîm  û šənāyim,Late Biblical Hebrew
1 Chr 15:10,li bənê  ʕuzzîʔēl  ʕammînādāb  ha śār  wə ʔeḥāʸw  mēʔā  û šənêm  ʕāśār,Late Biblical Hebrew
Esth 4:8,wə ʔet  patšegen  kətāb  ha dāt  ʔăšer  nittan  bə šûšān  lə hašmîdām  nātan  lô  lə harʔôt  ʔet  ʔestēr  û lə haggîd  lāh  û lə ṣawwôt  ʕālêhā  lā bô  ʔel  ha melek  lə hitḥannen  lô  û lə baqqēš  mi lə pānāʸw  ʕal  ʕammāh,Late Biblical Hebrew
1 Chr 23:26,wə gam  la  ləwiyyim  ʔên  lā śēt  ʔet  ha miškān  wə ʔet  kol  kēlāʸw  la ʕăbōdātô,Late Biblical Hebrew
Ezra 2:42,bənê  ha šōʕărîm  bənê  šallûm  bənê  ʔāṭēr  bənê  ṭalmôn  bənê  ʕaqqûb  bənê  ḥăṭîṭā  bənê  šōbāy  ha kōl  mēʔā  šəlōšîm  wə tišʕā,Late Biblical Hebrew
Neh 2:4,wa yōmer  lî  ha melek  ʕal  mah  zê  ʔattā  məbaqqēš  wā ʔetpallēl  ʔel  ʔĕlōhê  ha šāmāyim,Late Biblical Hebrew
1 Chr 5:18,bənê  rəʔûbēn  wə gādî  wa ḥăṣî  šēbeṭ  mənaššê  min  bənê  ḥayil  ʔănāšîm  nōśəʔê  māgēn  wə ḥereb  wə dōrəkê  qešet  û ləmûdê  milḥāmā  ʔarbāʕîm  wə ʔarbāʕā  ʔelep  û šəbaʕ  mēʔôt  wə šiššîm  yōṣəʔê  ṣābā,Late Biblical Hebrew
Ezra 1:2,kō  ʔāmar  kōreš  melek  pāras  kōl  mamləkôt  hā ʔāreṣ  nātan  lî  yəhwāh  ʔĕlōhê  ha šāmāyim  wə hû  pāqad  ʕālay  li bənôt  lô  bayit  bi yrûšālaim  ʔăšer  bi yhûdā,Late Biblical Hebrew
Neh 6:3,wā ʔešləḥā  ʕălêhem  malʔākîm  lē ʔmōr  məlākā  gədôlā  ʔănî  ʕōśê  wə lō  ʔûkal  lā redet  lāmmā  tišbat  ha məlākā  ka ʔăšer  ʔarpêā  wə yāradtî  ʔălêkem,Late Biblical Hebrew
2 Chr 17:1,wa yimlōk  yəhôšāpāṭ  bənô  taḥtāʸw  wa yitḥazzēq  ʕal  yiśrāʔēl,Late Biblical Hebrew
Neh 7:6,ʔēllê  bənê  ha mədînā  hā ʕōlîm  mi šəbî  ha gôlā  ʔăšer  heglā  nəbûkadneṣṣar  melek  bābel  wa yāšûbû  li yrûšālaim  wə li yhûdā  ʔîš  lə ʕîrô,Late Biblical Hebrew
Eccl 6:10,mah  še hāyā  kəbār  niqrā  šəmô  wə nôdāʕ  ʔăšer  hû  ʔādām  wə lō  yûkal  lā dîn  ʕim  še taqqîp  mimmennû,Late Biblical Hebrew
Neh 5:16,wə gam  bi məleket  ha ḥômā  ha zōt  heḥĕzaqtî  wə śādê  lō  qānînû  wə kol  nəʕāray  qəbûṣîm  šām  ʕal  ha məlākā,Late Biblical Hebrew
Eccl 12:4,wə suggərû  dəlātayim  ba  šûq  bi šəpal  qôl  ha ṭaḥănā  wə yāqûm  lə qôl  ha ṣippôr  wə yiššaḥû  kol  bənôt  ha šîr,Late Biblical Hebrew
1 Chr 21:22,wa yōmer  dāwîd  ʔel  ʔornān  tənā  lî  məqôm  ha gōren  wə ʔebnê  bô  mizbēaḥ  la yhwāh  bə kesep  mālē  tənēhû  lî  wə tēʕāṣar  ha maggēpā  mē ʕal  hā ʕām,Late Biblical Hebrew
Dan 12:10,yitbārărû  wə yitlabbənû  wə yiṣṣārəpû  rabbîm  wə hiršîʕû  rəšāʕîm  wə lō  yābînû  kol  rəšāʕîm  wə ha maśkilîm  yābînû,Late Biblical Hebrew
Neh 11:2,wa yəbārăkû  hā ʕām  lə kōl  hā ʔănāšîm  ha mitnaddəbîm  lā šebet  bi yrûšālāim,Late Biblical Hebrew
1 Chr 6:50,wa yittənû  ba  gôrāl  mi maṭṭē  bənê  yəhûdā  û mi maṭṭē  bənê  šimʕôn  û mi maṭṭē  bənê  binyāmin  ʔēt  he ʕārîm  hā ʔēllê  ʔăšer  yiqrəʔû  ʔethem  bə šēmôt,Late Biblical Hebrew
Neh 3:28,mē ʕal  šaʕar  ha sûsîm  heḥĕzîqû  ha kōhănîm  ʔîš  lə neged  bêtô,Late Biblical Hebrew
1 Chr 3:11,yôrām  bənô  ʔăḥazyāhû  bənô  yôʔāš  bənô,Late Biblical Hebrew
1 Chr 1:13,û kənaʕan  yālad  ʔet  ṣîdôn  bəkōrô  wə ʔet  ḥēt,Late Biblical Hebrew
Eccl 7:11,ṭôbā  ḥokmā  ʕim  naḥălā  wə yōtēr  lə rōʔê  ha šāmeš,Late Biblical Hebrew
Neh 7:55,bənê  barqôs  bənê  sîsərā  bənê  tāmaḥ,Late Biblical Hebrew
Neh 7:69,û mi qəṣāt  rāšê  hā ʔābôt  nātənû  la  məlākā  ha tiršātā  nātan  lā  ʔôṣār  zāhāb  darkəmōnîm  ʔelep  mizrāqôt  ḥămiššîm  kotnôt  kōhănîm  šəlōšîm  wa ḥămēš  mēʔôt,Late Biblical Hebrew
2 Chr 17:17,û min  binyāmin  gibbôr  ḥayil  ʔelyādāʕ  wə ʕimmô  nōšəqê  qešet  û māgēn  mātayim  ʔālep,Late Biblical Hebrew
Esth 4:17,wa yaʕăbōr  mordᵒkāy  wa yaʕaś  kə kōl  ʔăšer  ṣiwwətā  ʕālāʸw  ʔestēr,Late Biblical Hebrew
Eccl 3:22,wə rāʔîtî  kî  ʔên  ṭôb  mē ʔăšer  yiśmaḥ  hā ʔādām  bə maʕăśāʸw  kî  hû  ḥelqô  kî  mî  yəbîʔennû  li rəʔôt  bə mê  še yihyê  ʔaḥărāʸw,Late Biblical Hebrew
Dan 10:15,û bə dabbərô  ʕimmî  ka  dəbārîm  hā ʔēllê  nātattî  pānay  ʔarṣā  wə neʔĕlāməttî,Late Biblical Hebrew
1 Chr 26:24,û šəbuʔēl  ben  gērəšôm  ben  mōšê  nāgîd  ʕal  hā ʔōṣārôt,Late Biblical Hebrew
Dan 8:20,hā ʔayil  ʔăšer  rāʔîtā  baʕal  ha qərānāyim  maləkê  māday  û pārās,Late Biblical Hebrew
Neh 7:60,kol  ha nətînîm  û bənê  ʕabədê  šəlōmō  šəlōš  mēʔôt  tišʕîm  û šənāyim,Late Biblical Hebrew
1 Chr 27:31,wə ʕal  ha ṣōn  yāzîz  ha hagrî  kol  ʔēllê  śārê  hā rəkûš  ʔăšer  la  melek  dāwîd,Late Biblical Hebrew
2 Chr 29:17,wa yāḥēllû  bə ʔeḥād  la  ḥōdeš  hā rišôn  lə qaddēš  û bə yôm  šəmônā  la  ḥōdeš  bāʔû  lə ʔûlām  yəhwāh  wa yəqaddəšû  ʔet  bêt  yəhwāh  lə yāmîm  šəmônā  û bə yôm  šiššā  ʕāśār  la  ḥōdeš  hā rišôn  killû,Late Biblical Hebrew
Neh 12:38,wə ha tôdā  ha šēnît  ha hôleket  lə môl  wa ʔănî  ʔaḥărêhā  wa ḥăṣî  hā ʕām  mē ʕal  lə ha ḥômā  mē ʕal  lə migdal  ha tannûrîm  wə ʕad  ha ḥômā  hā rəḥābā,Late Biblical Hebrew
Ezra 2:10,bənê  bānî  šēš  mēʔôt  ʔarbāʕîm  û šənāyim,Late Biblical Hebrew
2 Chr 30:19,kol  ləbābô  hēkîn  li dərôš  hā ʔĕlōhîm  yəhwāh  ʔĕlōhê  ʔăbôtāʸw  wə lō  kə ṭohᵒrat  ha qōdeš,Late Biblical Hebrew
2 Chr 31:6,û bənê  yiśrāʔēl  wi yhûdā  ha yôšəbîm  bə ʕārê  yəhûdā  gam  hēm  maʕśar  bāqār  wā ṣōn  û maʕśar  qodāšîm  ha məquddāšîm  la yhwāh  ʔĕlōhêhem  hēbîʔû  wa yittənû  ʕărēmôt  ʕărēmôt,Late Biblical Hebrew
1 Chr 2:21,wə ʔaḥar  bā  ḥeṣrôn  ʔel  bat  mākîr  ʔăbî  gilʕād  wə hû  ləqāḥāh  wə hû  ben  šiššîm  šānā  wa tēled  lô  ʔet  śəgûb,Late Biblical Hebrew
Dan 12:5,wə rāʔîtî  ʔănî  dāniyyēl  wə hinnē  šənayim  ʔăḥērîm  ʕōmədîm  ʔeḥād  hēnnā  li śəpat  ha yəʔōr  wə ʔeḥād  hēnnā  li śəpat  ha yəʔōr,Late Biblical Hebrew
1 Chr 9:15,û baqbaqqar  ḥereš  wə gālāl  û mattanyā  ben  mîkā  ben  zikrî  ben  ʔāsāp,Late Biblical Hebrew
Ezra 10:15,ʔak  yônātān  ben  ʕăśāhʔēl  wə yaḥzəyā  ben  tiqwā  ʕāmədû  ʕal  zōt  û məšullām  wə šabbətay  ha lēwî  ʕăzārum,Late Biblical Hebrew
1 Chr 24:31,wa yappîlû  gam  hēm  gôrālôt  lə ʕummat  ʔăḥêhem  bənê  ʔahărōn  li pənê  dāwîd  ha melek  wə ṣādôq  wa ʔăḥîmelek  wə rāšê  hā ʔābôt  la  kōhănîm  wə la  ləwiyyim  ʔābôt  hā rōš  lə ʕummat  ʔāḥiʸw  ha qāṭān,Late Biblical Hebrew
2 Chr 26:9,wa yiben  ʕuzziyyāhû  migdālîm  bi yrûšālaim  ʕal  šaʕar  ha pinnā  wə ʕal  šaʕar  ha gay  wə ʕal  ha miqṣôaʕ  wa yəḥazzəqēm,Late Biblical Hebrew
1 Chr 5:19,wa yaʕăśû  milḥāmā  ʕim  ha hagrîʔîm  wi yṭûr  wə nāpîš  wə nôdāb,Late Biblical Hebrew
Dan 9:5,ḥāṭānû  wə ʕāwînû  hiršaʕnû  û mārādənû  wə sôr  mi miṣwōtekā  û mi mišpāṭêkā,Late Biblical Hebrew
1 Chr 8:4,wa ʔăbîšûaʕ  wə naʕămān  wa ʔăḥôaḥ,Late Biblical Hebrew
1 Chr 8:21,wa ʕădāyā  û bərāyā  wə šimrāt  bənê  šimʕî,Late Biblical Hebrew
Ezra 2:24,bənê  ʕazmāwet  ʔarbāʕîm  û šənāyim,Late Biblical Hebrew
1 Chr 24:16,li pətaḥyā  tišʕā  ʕāśār  li yḥezqēl  hā ʕeśrîm,Late Biblical Hebrew
Dan 10:13,wə śar  maləkût  pāras  ʕōmēd  lə negdî  ʕeśrîm  wə ʔeḥād  yôm  wə hinnē  mîkāʔēl  ʔaḥad  ha śārîm  hā rišōnîm  bā  lə ʕozrēnî  wa ʔănî  nôtartî  šām  ʔēṣel  maləkê  pārās,Late Biblical Hebrew
Dan 8:25,wə ʕal  śiklô  wə hiṣlîaḥ  mirmā  bə yādô  û bi ləbābô  yagdîl  û bə šalwā  yašḥît  rabbîm  wə ʕal  śar  śārîm  yaʕămōd  û bə ʔepes  yād  yiššābēr,Late Biblical Hebrew
1 Chr 25:13,ha šiššî  buqqiyyāhû  bānāʸw  wə ʔeḥāʸw  šənêm  ʕāśār,Late Biblical Hebrew
Esth 9:15,wa yiqqāhălû  ha yəhûdîm  ʔăšer  bə šûšān  gam  bə yôm  ʔarbāʕā  ʕāśār  lə ḥōdeš  ʔădār  wa yaharəgû  bə šûšān  šəlōš  mēʔôt  ʔîš  û ba  bizzā  lō  šāləḥû  ʔet  yādām,Late Biblical Hebrew
Esth 1:18,wə ha yôm  ha zê  tōmarnā  śārôt  pāras  û māday  ʔăšer  šāməʕû  ʔet  dəbar  ha malkā  lə kōl  śārê  ha melek  û kə day  bizzāyôn  wā qāṣep,Late Biblical Hebrew
1 Chr 4:18,wə ʔištô  ha yəhudiyyā  yālədā  ʔet  yered  ʔăbî  gədôr  wə ʔet  ḥeber  ʔăbî  śôkô  wə ʔet  yəqûtîʔēl  ʔăbî  zānôaḥ  wə ʔēllê  bənê  bityā  bat  parʕō  ʔăšer  lāqaḥ  māred,Late Biblical Hebrew
Ezra 2:57,bənê  šəpaṭyā  bənê  ḥaṭṭîl  bənê  pōkeret haṣṣəbāyîm  bənê  ʔāmî,Late Biblical Hebrew
1 Chr 16:28,hābû  la yhwāh  mišpəḥôt  ʕammîm  hābû  la yhwāh  kābôd  wā ʕōz,Late Biblical Hebrew
Neh 2:11,wā ʔābô  ʔel  yərûšālāim  wā ʔĕhî  šām  yāmîm  šəlōšā,Late Biblical Hebrew
Ezra 1:6,wə kol  səbîbōtêhem  ḥizzəqû  bi ydêhem  bi kəlê  kesep  ba  zāhāb  bā  rəkûš  û ba  bəhēmā  û ba  migdānôt  lə bad  ʕal  kol  hitnaddēb,Late Biblical Hebrew
Neh 12:45,wa yišmərû  mišmeret  ʔĕlōhêhem  û mišmeret  ha ṭohᵒrā  wə ha məšōrərîm  wə ha šōʕărîm  kə miṣwat  dāwîd  šəlōmō  bənô,Late Biblical Hebrew
Neh 9:5,wa yōmərû  ha ləwiyyim  yēšûaʕ  wə qadmîʔēl  bānî  ḥăšabnəyā  šērēbəyā  hôdiyyā  šəbanyā  pətaḥyā  qûmû  bārăkû  ʔet  yəhwāh  ʔĕlōhêkem  min  hā ʕôlām  ʕad  hā ʕôlām  wi ybārəkû  šēm  kəbôdekā  û mərômam  ʕal  kol  bərākā  û təhillā,Late Biblical Hebrew
Eccl 7:22,kî  gam  pəʕāmîm  rabbôt  yādaʕ  libbekā  ʔăšer  gam  ʔattā  qillaltā  ʔăḥērîm,Late Biblical Hebrew
Neh 11:25,wə ʔel  ha ḥăṣērîm  bi śədōtām  mi bənê  yəhûdā  yāšəbû  bə qiryat hāʔarbaʕ  û bənōtêhā  û bə dîbōn  û bənōtêhā  û bi yqqabṣəʔēl  wa ḥăṣērêhā,Late Biblical Hebrew
Eccl 5:17,hinnē  ʔăšer  rāʔîtî  ʔānî  ṭôb  ʔăšer  yāpê  le ʔekôl  wə li šəttôt  wə li rəʔôt  ṭôbā  bə kol  ʕămālô  še yaʕămōl  taḥat  ha šemeš  mispar  yəmê  ḥayyāw  ʔăšer  nātan  lô  hā ʔĕlōhîm  kî  hû  ḥelqô,Late Biblical Hebrew
Ezra 9:12,wə ʕattā  bənôtêkem  ʔal  tittənû  li bənêhem  û bənōtêhem  ʔal  tiśʔû  li bənêkem  wə lō  tidrəšû  šəlōmām  wə ṭôbātām  ʕad  ʕôlām  ləmaʕan  teḥezqû  wa ʔăkaltem  ʔet  ṭûb  hā ʔāreṣ  wə hôraštem  li bənêkem  ʕad  ʕôlām,Late Biblical Hebrew
Esth 6:4,wa yōmer  ha melek  mî  be  ḥāṣēr  wə hāmān  bā  la ḥăṣar  bêt  ha melek  ha ḥîṣônā  lē ʔmōr  la  melek  li təlôt  ʔet  mordᵒkay  ʕal  hā ʕēṣ  ʔăšer  hēkîn  lô,Late Biblical Hebrew
1 Chr 9:27,û səbîbôt  bêt  hā ʔĕlōhîm  yālînû  kî  ʕălêhem  mišmeret  wə hēm  ʕal  ha maptēaḥ  wə la  bōqer  la  bōqer,Late Biblical Hebrew
1 Chr 16:11,diršû  yəhwāh  wə ʕuzzô  baqqəšû  pānāʸw  tāmîd,Late Biblical Hebrew
Ezra 2:53,bənê  barqôs  bənê  sîsərā  bənê  tāmaḥ,Late Biblical Hebrew
1 Chr 1:12,wə ʔet  patrusîm  wə ʔet  kasluḥîm  ʔăšer  yāṣəʔû  mi šām  pəlištîm  wə ʔet  kaptōrîm,Late Biblical Hebrew
Eccl 10:11,ʔim  yiššōk  ha nāḥāš  bə lô  lāḥaš  wə ʔên  yitrôn  lə baʕal  ha lāšôn,Late Biblical Hebrew
1 Chr 23:22,wa yāmot  ʔelʕāzār  wə lō  hāyû  lô  bānîm  kî  ʔim  bānôt  wa yiśśāʔûm  bənê  qîš  ʔăḥêhem,Late Biblical Hebrew
Neh 12:4,ʕiddô  ginnətôy  ʔăbiyyā,Late Biblical Hebrew
Eccl 1:14,rāʔîtî  ʔet  kol  ha maʕăśîm  še naʕăśû  taḥat  ha šāmeš  wə hinnē  ha kōl  hebel  û rəʕût  rûaḥ,Late Biblical Hebrew
1 Chr 22:11,ʕattā  bənî  yəhî  yəhwāh  ʕimmāk  wə hiṣlaḥtā  û bānîtā  bêt  yəhwāh  ʔĕlōhêkā  ka ʔăšer  dibber  ʕālêkā,Late Biblical Hebrew
1 Chr 24:20,wə li bənê  lēwî  ha nôtārîm  li bənê  ʕamrām  šûbāʔēl  li bənê  šûbāʔēl  yeḥdəyāhû,Late Biblical Hebrew
1 Chr 2:53,û mišpəḥôt  qiryat yəʕārîm  ha yitrî  wə ha pûtî  wə ha šumātî  wə ha mišrāʕî  mē ʔēllê  yāṣəʔû  ha ṣārəʕātî  wə hā ʔeštāʔulî,Late Biblical Hebrew
Esth 9:13,wa tōmer  ʔestēr  ʔim  ʕal  ha melek  ṭôb  yinnātēn  gam  māḥār  la  yəhûdîm  ʔăšer  bə šûšān  la ʕăśôt  kə dāt  ha yôm  wə ʔēt  ʕăśeret  bənê  hāmān  yitlû  ʕal  hā ʕēṣ,Late Biblical Hebrew
Dan 11:6,û lə qēṣ  šānîm  yitḥabbārû  û bat  melek  ha negeb  tābô  ʔel  melek  ha ṣāpôn  la ʕăśôt  mêšārîm  wə lō  taʕṣōr  kôaḥ  ha zərôaʕ  wə lō  yaʕămōd  û zərōʕô  wə tinnātēn  hî  û məbîʔêhā  wə ha yōlədāh  û maḥăziqāh  bā  ʕittîm,Late Biblical Hebrew
Eccl 12:5,gam  mi gābōah  yirāʔû  wə ḥatḥattîm  ba  derek  wə yānēṣ  ha šāqēd  wə yistabbēl  he ḥāgāb  wə tāpēr  hā ʔăbiyyônā  kî  hōlēk  hā ʔādām  ʔel  bêt  ʕôlāmô  wə sābəbû  ba  šûq  ha sōpədîm,Late Biblical Hebrew
1 Chr 5:17,kullām  hityaḥśû  bi ymê  yôtām  melek  yəhûdā  û bi ymê  yārobʕām  melek  yiśrāʔēl,Late Biblical Hebrew
Neh 7:57,bənê  ʕabədê  šəlōmō  bənê  sôṭay  bənê  sôperet  bənê  pərîdā,Late Biblical Hebrew
Neh 12:20,lə sallay  qallāy  lə ʕāmôq  ʕēber,Late Biblical Hebrew
Eccl 12:13,sôp  dābār  ha kōl  nišmāʕ  ʔet  hā ʔĕlōhîm  yərā  wə ʔet  miṣwōtāʸw  šəmôr  kî  zê  kol  hā ʔādām,Late Biblical Hebrew
1 Chr 6:24,wə ʔāḥiʸw  ʔāsāp  hā ʕōmēd  ʕal  yəmînô  ʔāsāp  ben  berekyāhû  ben  šimʕā,Late Biblical Hebrew
2 Chr 17:6,wa yigbah  libbô  bə darəkê  yəhwāh  wə ʕôd  hēsîr  ʔet  ha bāmôt  wə ʔet  hā ʔăšērîm  mi yhûdā,Late Biblical Hebrew
1 Chr 2:40,wə ʔelʕāśā  hōlîd  ʔet  sismāy  wə sismay  hōlîd  ʔet  šallûm,Late Biblical Hebrew
Neh 7:33,ʔanšê  nəbô  ʔaḥēr  ḥămiššîm  û šənāyim,Late Biblical Hebrew
Neh 12:28,wa yēʔāsəpû  bənê  ha məšōrərîm  û min  ha kikkār  səbîbôt  yərûšālaim  û min  ḥaṣrê  nəṭōpātî,Late Biblical Hebrew
Esth 9:1,û bi šənêm  ʕāśār  ḥōdeš  hû  ḥōdeš  ʔădār  bi šəlôšā  ʕāśār  yôm  bô  ʔăšer  higgîaʕ  dəbar  ha melek  wə dātô  lə hēʕāśôt  ba  yôm  ʔăšer  śibbərû  ʔōyəbê  ha yəhûdîm  li šəlôṭ  bāhem  wə nahăpôk  hû  ʔăšer  yišləṭû  ha yəhûdîm  hēmmā  bə śōnəʔêhem,Late Biblical Hebrew
1 Chr 4:25,šallum  bənô  mibśām  bənô  mišmāʕ  bənô,Late Biblical Hebrew
Neh 12:24,wə rāšê  ha ləwiyyim  ḥăšabyā  šērēbəyā  wə yēšûaʕ  ben  qadmîʔēl  wa ʔăḥêhem  lə negdām  lə hallēl  lə hôdôt  bə miṣwat  dāwîd  ʔîš  hā ʔĕlōhîm  mišmār  lə ʕummat  mišmār,Late Biblical Hebrew
Ezra 10:29,û mi bənê  bānî  məšullām  mallûk  wa ʕădāyā  yāšûb  û šəʔāl  wə rāmôt,Late Biblical Hebrew
1 Chr 2:4,wə tāmār  kallātô  yālədā  lô  ʔet  pereṣ  wə ʔet  zāraḥ  kol  bənê  yəhûdā  ḥămiššā,Late Biblical Hebrew
Esth 3:9,ʔim  ʕal  ha melek  ṭôb  yikkātēb  lə ʔabbədām  wa ʕăśeret  ʔălāpîm  kikkar  kesep  ʔešqôl  ʕal  yədê  ʕōśê  ha məlākā  lə hābî  ʔel  ginzê  ha melek,Late Biblical Hebrew
Esth 5:1,wa yəhî  ba  yôm  ha šəlîšî  wa tilbaš  ʔestēr  maləkût  wa taʕămōd  ba ḥăṣar  bêt  ha melek  ha pənîmît  nōkaḥ  bêt  ha melek  wə ha melek  yôšēb  ʕal  kissē  maləkûtô  bə bêt  ha maləkût  nōkaḥ  petaḥ  ha bāyit,Late Biblical Hebrew
1 Chr 9:26,kî  be ʔĕmûnā  hēmmā  ʔarbaʕat  gibbōrê  ha šōʕărîm  hēm  ha ləwiyyim  wə hāyû  ʕal  ha ləšākôt  wə ʕal  hā ʔōṣərôt  bêt  hā ʔĕlōhîm,Late Biblical Hebrew
Neh 9:28,û kə nôaḥ  lāhem  yāšûbû  la ʕăśôt  raʕ  lə pānêkā  wa taʕazəbēm  bə yad  ʔōyəbêhem  wa yirdû  bāhem  wa yāšûbû  wa yizʕāqûkā  wə ʔattā  mi šāmayim  tišmaʕ  wə taṣṣîlēm  kə raḥămêkā  rabbôt  ʕittîm,Late Biblical Hebrew
1 Chr 9:10,û min  ha kōhănîm  yədaʕyā  wi yhôyārîb  wə yākîn,Late Biblical Hebrew
1 Chr 16:40,lə haʕălôt  ʕōlôt  la yhwāh  ʕal  mizbaḥ  hā ʕōlā  tāmîd  la  bōqer  wə lā  ʕāreb  û lə kol  ha kātûb  bə tôrat  yəhwāh  ʔăšer  ṣiwwā  ʕal  yiśrāʔēl,Late Biblical Hebrew
2 Chr 31:3,û mənāt  ha melek  min  rəkûšô  lā  ʕōlôt  lə ʕōlôt  ha bōqer  wə hā ʕereb  wə hā ʕōlôt  la  šabbātôt  wə le  ḥᵒdāšîm  wə la  mōʕădîm  ka  kātûb  bə tôrat  yəhwāh,Late Biblical Hebrew
2 Chr 31:10,wa yōmer  ʔēlāʸw  ʕăzaryāhû  ha kōhēn  hā rōš  lə bêt  ṣādôq  wa yōmer  mē hāḥēl  ha tərûmā  lā bî  bêt  yəhwāh  ʔākôl  wə śābôaʕ  wə hôtēr  ʕad  lā rôb  kî  yəhwāh  bērak  ʔet  ʕammô  wə ha nôtār  ʔet  he hāmôn  ha zê,Late Biblical Hebrew
Neh 12:3,šəkanyā  rəḥum  mərēmōt,Late Biblical Hebrew
2 Chr 17:2,wa yitten  ḥayil  bə kol  ʕārê  yəhûdā  ha bəṣurôt  wa yittēn  nəṣîbîm  bə ʔereṣ  yəhûdā  û bə ʕārê  ʔeprayim  ʔăšer  lākad  ʔāsā  ʔābiʸw,Late Biblical Hebrew
Esth 8:6,kî  ʔêkākā  ʔûkal  wə rāʔîtî  bā  rāʕā  ʔăšer  yimṣā  ʔet  ʕammî  wə ʔêkākā  ʔûkal  wə rāʔîtî  bə ʔābədan  môladtî,Late Biblical Hebrew
Ezra 3:3,wa yākînû  ha mizbēaḥ  ʕal  məkônōtāʸw  kî  bə ʔêmā  ʕălêhem  mē ʕammê  hā ʔărāṣôt  wa yaʕălû  ʕālāʸw  ʕōlôt  la yhwāh  ʕōlôt  la  bōqer  wə lā  ʕāreb,Late Biblical Hebrew
