Verse,Text,Stage
1 Chr 6:48,li bənê  mərārî  lə mišpəḥôtām  mi maṭṭē  rəʔûbēn  û mi maṭṭē  gād  û mi maṭṭē  zəbûlun  ba  gôrāl  ʕārîm  šəttêm  ʕeśrē,
1 Chr 6:49,wa yittənû  bənê  yiśrāʔēl  la  ləwiyyim  ʔet  he ʕārîm  wə ʔet  migrəšêhem,
1 Chr 6:50,wa yittənû  ba  gôrāl  mi maṭṭē  bənê  yəhûdā  û mi maṭṭē  bənê  šimʕôn  û mi maṭṭē  bənê  binyāmin  ʔēt  he ʕārîm  hā ʔēllê  ʔăšer  yiqrəʔû  ʔethem  bə šēmôt,
1 Chr 6:51,û mi mišpəḥôt  bənê  qəhāt  wa yəhî  ʕārê  gəbûlām  mi maṭṭē  ʔeprāyim,
1 Chr 6:52,wa yittənû  lāhem  ʔet  ʕārê  ha miqlāṭ  ʔet  šəkem  wə ʔet  migrāšêhā  bə har  ʔeprāyim  wə ʔet  gezer  wə ʔet  migrāšêhā,
1 Chr 6:53,wə ʔet  yoqməʕām  wə ʔet  migrāšêhā  wə ʔet  bêt ḥôrôn  wə ʔet  migrāšêhā,
1 Chr 6:54,wə ʔet  ʔayyālôn  wə ʔet  migrāšêhā  wə ʔet  gat rimmôn  wə ʔet  migrāšêhā,
1 Chr 6:55,û mi maḥăṣît  maṭṭē  mənaššê  ʔet  ʕānēr  wə ʔet  migrāšêhā  wə ʔet  bilʕām  wə ʔet  migrāšêhā  lə mišpaḥat  li bənê  qəhāt  ha nôtārîm,
1 Chr 6:56,li bənê  gērəšôm  mi mišpaḥat  ḥăṣî  maṭṭē  mənaššê  ʔet  gôlān  ba  bāšān  wə ʔet  migrāšêhā  wə ʔet  ʕaštārôt  wə ʔet  migrāšêhā,
1 Chr 6:57,û mi maṭṭē  yiśāŝkār  ʔet  qedeš  wə ʔet  migrāšêhā  ʔet  dobrat  wə ʔet  migrāšêhā,
1 Chr 6:58,wə ʔet  rāmôt  wə ʔet  migrāšêhā  wə ʔet  ʕānēm  wə ʔet  migrāšêhā,
1 Chr 6:59,û mi maṭṭē  ʔāšēr  ʔet  māšāl  wə ʔet  migrāšêhā  wə ʔet  ʕabdôn  wə ʔet  migrāšêhā,
1 Chr 6:60,wə ʔet  ḥûqōq  wə ʔet  migrāšêhā  wə ʔet  rəḥōb  wə ʔet  migrāšêhā,
1 Chr 6:61,û mi maṭṭē  naptālî  ʔet  qedeš  ba  gālîl  wə ʔet  migrāšêhā  wə ʔet  ḥammôn  wə ʔet  migrāšêhā  wə ʔet  qiryātayim  wə ʔet  migrāšêhā,
1 Chr 6:62,li bənê  mərārî  ha nôtārîm  mi maṭṭē  zəbûlun  ʔet  rimmônô  wə ʔet  migrāšêhā  ʔet  tābôr  wə ʔet  migrāšêhā,
1 Chr 6:63,û mē ʕēber  lə yardēn  yərēḥô  lə mizraḥ  ha yardēn  mi maṭṭē  rəʔûbēn  ʔet  beṣer  ba  midbār  wə ʔet  migrāšêhā  wə ʔet  yahṣā  wə ʔet  migrāšêhā,
1 Chr 6:64,wə ʔet  qədēmôt  wə ʔet  migrāšêhā  wə ʔet  mêpaʕat  wə ʔet  migrāšêhā,
1 Chr 6:65,û mi maṭṭē  gād  ʔet  rāmôt  ba  gilʕād  wə ʔet  migrāšêhā  wə ʔet  maḥănayim  wə ʔet  migrāšêhā,
1 Chr 6:66,wə ʔet  ḥešbôn  wə ʔet  migrāšêhā  wə ʔet  yaʕzêr  wə ʔet  migrāšêhā,
1 Chr 7:1,wə li bənê  yiśāŝkār  tôlāʕ  û pûʔā  yāšûb  wə šimrôn  ʔarbāʕā,
1 Chr 7:2,û bənê  tôlāʕ  ʕuzzî  û rəpāyā  wi yrîʔēl  wə yaḥmay  wə yibśām  û šəmûʔēl  rāšîm  lə bêt  ʔăbôtām  lə tôlāʕ  gibbôrê  ḥayil  lə tōlədôtām  mispārām  bi ymê  dāwîd  ʕeśrîm  û šənayim  ʔelep  wə šēš  mēʔôt,
1 Chr 7:3,û bənê  ʕuzzî  yizraḥyā  û bənê  yizraḥyā  mîkāʔēl  wə ʕōbadyā  wə yôʔēl  yiššiyyā  ḥămiššā  rāšîm  kullām,
1 Chr 7:4,wa ʕălêhem  lə tōlədôtām  lə bêt  ʔăbôtām  gədûdê  ṣəbā  milḥāmā  šəlōšîm  wə šiššā  ʔālep  kî  hirbû  nāšîm  û bānîm,
1 Chr 7:5,wa ʔăḥêhem  lə kōl  mišpəḥôt  yiśāŝkār  gibbôrê  ḥăyālîm  šəmônîm  wə šibʕā  ʔelep  hityaḥśām  la  kōl,
1 Chr 7:6,binyāmin  belaʕ  wā beker  wi ydîʕăʔēl  šəlōšā,
1 Chr 7:7,û bənê  belaʕ  ʔeṣbôn  wə ʕuzzî  wə ʕuzzîʔēl  wi yrîmôt  wə ʕîrî  ḥămiššā  rāšê  bêt  ʔābôt  gibbôrê  ḥăyālîm  wə hityaḥśām  ʕeśrîm  û šənayim  ʔelep  û šəlōšîm  wə ʔarbāʕā,
1 Chr 7:8,û bənê  beker  zəmîrā  wə yôʕāš  we ʔĕlîʕezer  wə ʔelyôʕênay  wə ʕomrî  wi yrēmôt  wa ʔăbiyyā  wa ʕănātôt  wə ʕālāmet  kol  ʔēllê  bənê  bāker,
1 Chr 7:9,wə hityaḥśām  lə tōlədôtām  rāšê  bêt  ʔăbôtām  gibbôrê  ḥāyil  ʕeśrîm  ʔelep  û mātāyim,
1 Chr 7:10,û bənê  yədîʕăʔēl  bilhān  û bənê  bilhān  yəʕûš  û binyāmin  wə ʔēhûd  û kənaʕănā  wə zêtān  wə taršîš  wa ʔăḥîšāḥar,
1 Chr 7:11,kol  ʔēllê  bənê  yədîʕăʔēl  lə rāšê  hā ʔābôt  gibbôrê  ḥăyālîm  šibʕā  ʕāśār  ʔelep  û mātayim  yōṣəʔê  ṣābā  la  milḥāmā,
1 Chr 7:12,wə šuppim  wə ḥuppim  bənê  ʕîr  ḥušim  bənê  ʔaḥēr,
1 Chr 7:13,bənê  naptālî  yaḥăṣîʔēl  wə gûnî  wə yēṣer  wə šallûm  bənê  bilhā,
1 Chr 7:14,bənê  mənaššê  ʔaśrîʔēl  ʔăšer  yālādā  pîlagšô  hā ʔărammiyyā  yālədā  ʔet  mākîr  ʔăbî  gilʕād,
1 Chr 7:15,û mākîr  lāqaḥ  ʔiššā  lə ḥuppîm  û lə šuppîm  wə šēm  ʔăḥōtô  maʕăkā  wə šēm  ha šēnî  ṣəlopḥād  wa tihyenā  li ṣəlopḥād  bānôt,
1 Chr 7:16,wa tēled  maʕăkā  ʔēšet  mākîr  bēn  wa tiqrā  šəmô  pereš  wə šēm  ʔāḥiʸw  šāreš  û bānāʸw  ʔûlām  wā rāqem,
1 Chr 7:17,û bənê  ʔûlām  bədān  ʔēllê  bənê  gilʕād  ben  mākîr  ben  mənaššê,
1 Chr 7:18,wa ʔăḥōtô  ha mōleket  yālədā  ʔet  ʔîšəhôd  wə ʔet  ʔăbîʕezer  wə ʔet  maḥlā,
1 Chr 7:19,wa yihyû  bənê  šəmîdāʕ  ʔaḥyān  wā šekem  wə liqḥî  wa ʔănîʕām,
1 Chr 7:20,û bənê  ʔeprayim  šûtālaḥ  û bered  bənô  wə taḥat  bənô  wə ʔelʕādā  bənô  wə taḥat  bənô,
1 Chr 7:21,wə zābād  bənô  wə šûtelaḥ  bənô  wə ʕēzer  wə ʔelʕād  wa hărāgûm  ʔanšê  gat  ha nôlādîm  bā  ʔāreṣ  kî  yārədû  lā qaḥat  ʔet  miqnêhem,
1 Chr 7:22,wa yitʔabbēl  ʔeprayim  ʔăbîhem  yāmîm  rabbîm  wa yābōʔû  ʔeḥāʸw  lə naḥămô,
1 Chr 7:23,wa yābō  ʔel  ʔištô  wa tahar  wa tēled  bēn  wa yiqrā  ʔet  šəmô  bərîʕā  kî  bə rāʕā  hāyətā  bə bêtô,
1 Chr 7:24,û bittô  šeʔĕrā  wa tiben  ʔet  bêt ḥôrôn  ha taḥtôn  wə ʔet  hā ʕelyôn  wə ʔēt  ʔuzzēn šeʔĕrā,
1 Chr 7:25,wə repaḥ  bənô  wə rešep  wə telaḥ  bənô  wə taḥan  bənô,
1 Chr 7:26,laʕdān  bənô  ʕammîhûd  bənô  ʔĕlîšāmāʕ  bənô,
1 Chr 7:27,nôn  bənô  yəhôšuaʕ  bənô,
1 Chr 7:28,wa ʔăḥuzzātām  û mōšəbôtām  bêt ʔēl  û bənōtêhā  wə la  mizrāḥ  naʕărān  wə la  maʕărāb  gezer  û bənōtêhā  û šəkem  û bənōtêhā  ʕad  ʕayyā  û bənōtêhā,
1 Chr 7:29,wə ʕal  yədê  bənê  mənaššê  bêt šəʔān  û bənōtêhā  taʕnak  û bənōtêhā  məgiddô  û bənôtêhā  dôr  û bənôtêhā  bə ʔēllê  yāšəbû  bənê  yôsēp  ben  yiśrāʔēl,
1 Chr 7:30,bənê  ʔāšēr  yimnā  wə yišwā  wə yišwî  û bərîʕā  wə śeraḥ  ʔăḥôtām,
1 Chr 7:31,û bənê  bərîʕā  ḥeber  û malkîʔēl  hû  ʔăbî  birzāyit,
1 Chr 7:32,wə ḥeber  hôlîd  ʔet  yaplēṭ  wə ʔet  šômēr  wə ʔet  ḥôtām  wə ʔēt  šûʕā  ʔăḥôtām,
1 Chr 7:33,û bənê  yaplēṭ  pāsak  û bimhāl  wə ʕašwāt  ʔēllê  bənê  yaplēṭ,
1 Chr 7:34,û bənê  šāmer  ʔăḥî  wə rohgā  wə ḥubbā  wa ʔărām,
1 Chr 7:35,û ben  hēlem  ʔāḥiʸw  ṣôpaḥ  wə yimnāʕ  wə šēleš  wə ʕāmāl,
1 Chr 7:36,bənê  ṣôpāḥ  sûaḥ  wə ḥarneper  wə šûʕāl  û bērî  wə yimrā,
1 Chr 7:37,beṣer  wā hôd  wə šammā  wə šilšā  wə yitrān  û bəʔērā,
1 Chr 7:38,û bənê  yeter  yəpunnê  û pispā  wa ʔərā,
1 Chr 7:39,û bənê  ʕullā  ʔāraḥ  wə ḥannîʔēl  wə riṣyā,
1 Chr 7:40,kol  ʔēllê  bənê  ʔāšēr  rāšê  bêt  hā ʔābôt  bərûrîm  gibbôrê  ḥăyālîm  rāšê  ha nəśîʔîm  wə hityaḥśām  ba  ṣābā  ba  milḥāmā  mispārām  ʔănāšîm  ʕeśrîm  wə šiššā  ʔālep,
1 Chr 8:1,û binyāmin  hôlîd  ʔet  belaʕ  bəkōrô  ʔašbēl  ha šēnî  wə ʔaḥraḥ  ha šəlîšî,
1 Chr 8:2,nôḥā  hā rəbîʕî  wə rāpā  ha ḥămîšî,
1 Chr 8:3,wa yihyû  bānîm  lə bālaʕ  ʔaddār  wə gērā  wa ʔăbîhûd,
1 Chr 8:4,wa ʔăbîšûaʕ  wə naʕămān  wa ʔăḥôaḥ,
1 Chr 8:5,wə gērā  û šəpûpān  wə ḥûrām,
1 Chr 8:6,wə ʔēllê  bənê  ʔēḥûd  ʔēllê  hēm  rāšê  ʔābôt  lə yôšəbê  gebaʕ  wa yaglûm  ʔel  mānāḥat,
1 Chr 8:7,wə naʕămān  wa ʔăḥiyyā  wə gērā  hû  heglām  wə hôlîd  ʔet  ʕuzzā  wə ʔet  ʔăḥîḥud,
1 Chr 8:8,wə šaḥărayim  hôlîd  bi śədē  môʔāb  min  šilḥô  ʔōtām  ḥûšîm  wə ʔet  baʕărā  nāšāʸw,
1 Chr 8:9,wa yôled  min  ḥōdeš  ʔištô  ʔet  yôbāb  wə ʔet  ṣibyā  wə ʔet  mêšā  wə ʔet  malkām,
1 Chr 8:10,wə ʔet  yəʕûṣ  wə ʔet  śākəyā  wə ʔet  mirmā  ʔēllê  bānāʸw  rāšê  ʔābôt,
1 Chr 8:11,û mē ḥušîm  hôlîd  ʔet  ʔăbîṭûb  wə ʔet  ʔelpāʕal,
1 Chr 8:12,û bənê  ʔelpaʕal  ʕēber  û mišʕām  wā šāmed  hû  bānā  ʔet  ʔônô  wə ʔet  lōd  û bənōtêhā,
1 Chr 8:13,û bəriʕā  wā šemaʕ  hēmmā  rāšê  hā ʔābôt  lə yôšəbê  ʔayyālôn  hēmmā  hibrîḥû  ʔet  yôšəbê  gat,
1 Chr 8:14,wə ʔaḥyô  šāšāq  wi yrēmôt,
1 Chr 8:15,û zəbadyā  wa ʕărād  wā ʕāder,
1 Chr 8:16,û mîkāʔēl  wə yišpā  wə yôḥā  bənê  bərîʕā,
1 Chr 8:17,û zəbadyā  û məšullām  wə ḥizqî  wā ḥāber,
1 Chr 8:18,wə yišməray  wə yizlîʔā  wə yôbāb  bənê  ʔelpāʕal,
1 Chr 8:19,wə yāqîm  wə zikrî  wə zabdî,
1 Chr 8:20,we ʔĕlîʕēnay  wə ṣillətay  we ʔĕlîʔēl,
1 Chr 8:21,wa ʕădāyā  û bərāyā  wə šimrāt  bənê  šimʕî,
1 Chr 8:22,wə yišpān  wā ʕēber  we ʔĕlîʔēl,
1 Chr 8:23,wə ʕabdôn  wə zikrî  wə ḥānān,
1 Chr 8:24,wa ḥănanyā  wə ʕêlām  wə ʕanətōtiyyā,
1 Chr 8:25,wə yipədəyā  û pənûʔēl  bənê  šāšāq,
1 Chr 8:26,wə šamšəray  û šəḥaryā  wa ʕătalyā,
1 Chr 8:27,wə yaʕărešyā  wə ʔēliyyā  wə zikrî  bənê  yərōḥām,
1 Chr 8:28,ʔēllê  rāšê  ʔābôt  lə tōlədôtām  rāšîm  ʔēllê  yāšəbû  bi yrûšālāim,
1 Chr 8:29,û bə gibʕôn  yāšəbû  ʔăbî  gibʕôn  wə šēm  ʔištô  maʕăkā,
1 Chr 8:30,û bənô  ha bəkôr  ʕabdôn  wə ṣûr  wə qîš  û baʕal  wə nādāb,
1 Chr 8:31,û gədôr  wə ʔaḥyô  wā zāker,
1 Chr 8:32,û miqlôt  hôlîd  ʔet  šimʔā  wə ʔap  hēmmā  neged  ʔăḥêhem  yāšəbû  bi yrûšālaim  ʕim  ʔăḥêhem,
1 Chr 8:33,wə nēr  hôlîd  ʔet  qîš  wə qîš  hôlîd  ʔet  šāʔûl  wə šāʔûl  hôlîd  ʔet  yəhônātān  wə ʔet  malkî šûaʕ  wə ʔet  ʔăbînādāb  wə ʔet  ʔešbāʕal,
1 Chr 8:34,û ben  yəhônātān  mərîb bāʕal  û mərîb baʕal  hôlîd  ʔet  mîkā,
1 Chr 8:35,û bənê  mîkā  pîtôn  wā melek  wə tarēaʕ  wə ʔāḥāz,
1 Chr 8:36,wə ʔāḥāz  hôlîd  ʔet  yəhôʕaddā  wi yhôʕaddā  hôlîd  ʔet  ʕālemet  wə ʔet  ʕazmāwet  wə ʔet  zimrî  wə zimrî  hôlîd  ʔet  môṣā,
1 Chr 8:37,û môṣā  hôlîd  ʔet  binʕā  rāpā  bənô  ʔelʕāśā  bənô  ʔāṣēl  bənô,
1 Chr 8:38,û lə ʔāṣēl  šiššā  bānîm  wə ʔēllê  šəmôtām  ʕazrîqām  bōkərû  wə yišmāʕēl  û šəʕaryā  wə ʕōbadyā  wə ḥānān  kol  ʔēllê  bənê  ʔāṣal,
1 Chr 8:39,û bənê  ʕēšeq  ʔāḥiʸw  ʔûlām  bəkōrô  yəʕûš  ha šēnî  we ʔĕlîpeleṭ  ha šəlišî,
1 Chr 8:40,wa yihyû  bənê  ʔûlām  ʔănāšîm  gibbōrê  ḥayil  dōrəkê  qešet  û marbîm  bānîm  û bənê  bānîm  mēʔā  wa ḥămiššîm  kol  ʔēllê  mi bənê  binyāmin,
1 Chr 9:1,wə kol  yiśrāʔēl  hityaḥśû  wə hinnām  kətûbîm  ʕal  sēper  maləkê  yiśrāʔēl  wi yhûdā  hoglû  lə bābel  bə maʕălām,
1 Chr 9:2,wə ha yôšəbîm  hā rišōnîm  ʔăšer  ba ʔăḥuzzātām  bə ʕārêhem  yiśrāʔēl  ha kōhănîm  ha ləwiyyim  wə ha nətînîm,
1 Chr 9:3,û bi yrûšālaim  yāšəbû  min  bənê  yəhûdā  û min  bənê  binyāmin  û min  bənê  ʔeprayim  û mənaššê,
1 Chr 9:4,ʕûtay  ben  ʕammîhûd  ben  ʕomrî  ben  ʔimrî  ben  bānî  min  bənê  pereṣ  ben  yəhûdā,
1 Chr 9:5,û min  ha šîlônî  ʕăśāyā  ha bəkôr  û bānāʸw,
1 Chr 9:6,û min  bənê  zeraḥ  yəʕûʔēl  wa ʔăḥêhem  šēš  mēʔôt  wə tišʕîm,
1 Chr 9:7,û min  bənê  binyāmin  sallû  ben  məšullām  ben  hôdawyā  ben  ha sənuʔā,
1 Chr 9:8,wə yibnəyā  ben  yərōḥām  wə ʔēlā  ben  ʕuzzî  ben  mikrî  û məšullām  ben  šəpaṭyā  ben  rəʕûʔēl  ben  yibniyyā,
1 Chr 9:9,wa ʔăḥêhem  lə tōlədôtām  təšaʕ  mēʔôt  wa ḥămiššîm  wə šiššā  kol  ʔēllê  ʔănāšîm  rāšê  ʔābôt  lə bêt  ʔăbōtêhem,
1 Chr 9:10,û min  ha kōhănîm  yədaʕyā  wi yhôyārîb  wə yākîn,
1 Chr 9:11,wa ʕăzaryā  ben  ḥilqiyyā  ben  məšullām  ben  ṣādôq  ben  mərāyôt  ben  ʔăḥîṭûb  nəgîd  bêt  hā ʔĕlōhîm,
1 Chr 9:12,wa ʕădāyā  ben  yərōḥām  ben  pašḥûr  ben  malkiyyā  û maʕśay  ben  ʕădîʔēl  ben  yaḥzērā  ben  məšullām  ben  məšillēmît  ben  ʔimmēr,
1 Chr 9:13,wa ʔăḥêhem  rāšîm  lə bêt  ʔăbôtām  ʔelep  û šəbaʕ  mēʔôt  wə šiššîm  gibbôrê  ḥêl  məleket  ʕăbôdat  bêt  hā ʔĕlōhîm,
1 Chr 9:14,û min  ha ləwiyyim  šəmaʕyā  ben  ḥaššûb  ben  ʕazrîqām  ben  ḥăšabyā  min  bənê  mərārî,
1 Chr 9:15,û baqbaqqar  ḥereš  wə gālāl  û mattanyā  ben  mîkā  ben  zikrî  ben  ʔāsāp,
1 Chr 9:16,wə ʕōbadyā  ben  šəmaʕyā  ben  gālāl  ben  yədûtûn  û berekyā  ben  ʔāsā  ben  ʔelqānā  ha yôšēb  bə ḥaṣrê  nəṭôpātî,
1 Chr 9:17,wə ha šōʕărîm  šallûm  wə ʕaqqûb  wə ṭalmōn  wa ʔăḥîmān  wa ʔăḥîhem  šallûm  hā rōš,
1 Chr 9:18,wə ʕad  hēnnā  bə šaʕar  ha melek  mizrāḥā  hēmmā  ha šōʕărîm  lə maḥănôt  bənê  lēwî,
1 Chr 9:19,wə šallûm  ben  qôrē  ben  ʔebyāsāp  ben  qōraḥ  wə ʔeḥāʸw  lə bêt  ʔābiʸw  ha qorḥîm  ʕal  məleket  hā ʕăbôdā  šōmərê  ha sippîm  lā  ʔōhel  wa ʔăbōtêhem  ʕal  maḥănē  yəhwāh  šōmərê  ha mābô,
1 Chr 9:20,û pînəḥās  ben  ʔelʕāzār  nāgîd  hāyā  ʕălêhem  lə pānîm  yəhwāh  ʕimmô,
1 Chr 9:21,zəkaryā  ben  məšelemyā  šōʕēr  petaḥ  lə ʔōhel  môʕēd,
1 Chr 9:22,kullām  ha bərûrîm  lə šōʕărîm  ba  sippîm  mātayim  û šənêm  ʕāśār  hēmmā  bə ḥaṣrêhem  hityaḥśām  hēmmā  yissad  dāwîd  û šəmûʔēl  hā rōʔê  be ʔĕmûnātām,
1 Chr 9:23,wə hēm  û bənêhem  ʕal  ha šəʕārîm  lə bêt  yəhwāh  lə bêt  hā ʔōhel  lə mišmārôt,
1 Chr 9:24,lə ʔarbaʕ  rûḥôt  yihyû  ha šōʕărîm  mizrāḥ  yommā  ṣāpônā  wā negbā,
1 Chr 9:25,wa ʔăḥêhem  bə ḥaṣrêhem  lā bô  lə šibʕat  ha yāmîm  mē ʕēt  ʔel  ʕēt  ʕim  ʔēllê,
1 Chr 9:26,kî  be ʔĕmûnā  hēmmā  ʔarbaʕat  gibbōrê  ha šōʕărîm  hēm  ha ləwiyyim  wə hāyû  ʕal  ha ləšākôt  wə ʕal  hā ʔōṣərôt  bêt  hā ʔĕlōhîm,
1 Chr 9:27,û səbîbôt  bêt  hā ʔĕlōhîm  yālînû  kî  ʕălêhem  mišmeret  wə hēm  ʕal  ha maptēaḥ  wə la  bōqer  la  bōqer,
1 Chr 9:28,û mēhem  ʕal  kəlê  hā ʕăbôdā  kî  bə mispār  yəbîʔûm  û bə mispār  yôṣîʔûm,
1 Chr 9:29,û mēhem  məmunnîm  ʕal  ha kēlîm  wə ʕal  kol  kəlê  ha qōdeš  wə ʕal  ha sōlet  wə ha yayin  wə ha šemen  wə ha ləbônā  wə ha bəśāmîm,
1 Chr 9:30,û min  bənê  ha kōhănîm  rōqəḥê  ha mirqaḥat  la  bəśāmîm,
1 Chr 9:31,û mattityā  min  ha ləwiyyim  hû  ha bəkôr  lə šallum  ha qorḥî  be ʔĕmûnā  ʕal  maʕăśē  ha ḥăbittîm,
1 Chr 9:32,û min  bənê  ha qəhātî  min  ʔăḥêhem  ʕal  leḥem  ha maʕărāket  lə hākîn  šabbat  šabbāt,
1 Chr 9:33,wə ʔēllê  ha məšōrərîm  rāšê  ʔābôt  la  ləwiyyim  ba  ləšākōt  pəṭûrîm  kî  yômām  wā laylā  ʕălêhem  ba  məlākā,
1 Chr 9:34,ʔēllê  rāšê  hā ʔābôt  la  ləwiyyim  lə tōlədôtām  rāšîm  ʔēllê  yāšəbû  bi yrûšālāim,
1 Chr 9:35,û bə gibʕôn  yāšəbû  ʔăbî  gibʕôn  yəʕîʔēl  wə šēm  ʔištô  maʕăkā,
1 Chr 9:36,û bənô  ha bəkôr  ʕabdôn  wə ṣûr  wə qîš  û baʕal  wə nēr  wə nādāb,
1 Chr 9:37,û gədôr  wə ʔaḥyô  û zəkaryā  û miqlôt,
1 Chr 9:38,û miqlôt  hôlîd  ʔet  šimʔām  wə ʔap  hēm  neged  ʔăḥêhem  yāšəbû  bi yrûšālaim  ʕim  ʔăḥêhem,
1 Chr 9:39,wə nēr  hôlîd  ʔet  qîš  wə qîš  hôlîd  ʔet  šāʔûl  wə šāʔûl  hôlîd  ʔet  yəhônātān  wə ʔet  malkî šûaʕ  wə ʔet  ʔăbînādāb  wə ʔet  ʔešbāʕal,
1 Chr 9:40,û ben  yəhônātān  mərîb bāʕal  û mərî baʕal  hôlîd  ʔet  mîkā,
1 Chr 9:41,û bənê  mîkā  pîtôn  wā melek  wə taḥrēaʕ,
1 Chr 9:42,wə ʔāḥāz  hôlîd  ʔet  yaʕrā  wə yaʕrā  hôlîd  ʔet  ʕālemet  wə ʔet  ʕazmāwet  wə ʔet  zimrî  wə zimrî  hôlîd  ʔet  môṣā,
1 Chr 9:43,û môṣā  hôlîd  ʔet  binʕā  û rəpāyā  bənô  ʔelʕāśā  bənô  ʔāṣēl  bənô,
1 Chr 9:44,û lə ʔāṣēl  šiššā  bānîm  wə ʔēllê  šəmôtām  ʕazrîqām  bōkərû  wə yišmāʕēl  û šəʕaryā  wə ʕōbadyā  wə ḥānān  ʔēllê  bənê  ʔāṣal,
1 Chr 12:1,wə ʔēllê  ha bāʔîm  ʔel  dāwîd  lə ṣîqəlag  ʕôd  ʕāṣûr  mi pənê  šāʔûl  ben  qîš  wə hēmmā  ba  gibbôrîm  ʕōzərê  ha milḥāmā,
1 Chr 12:2,nōšəqê  qešet  maymînîm  û maśmilîm  bā  ʔăbānîm  û ba  ḥiṣṣîm  ba  qāšet  mē ʔăḥê  šāʔûl  mi binyāmin,
1 Chr 12:3,hā rōš  ʔăḥîʕezer  wə yôʔāš  bənê  ha šəmāʕā  ha gibʕātî  wi yzîʔēl  wā peleṭ  bənê  ʕazmāwet  û bərākā  wə yēhû  hā ʕănnətōtî,
1 Chr 12:4,wə yišmaʕyā  ha gibʕônî  gibbôr  ba  šəlōšîm  wə ʕal  ha šəlōšîm,
1 Chr 12:5,wə yirməyā  wə yaḥăzîʔēl  wə yôḥānān  wə yôzābād  ha gədērātî,
1 Chr 12:6,ʔelʕûzay  wi yrîmôt  û bəʕalyā  û šəmaryāhû  û šəpaṭyāhû  ha ḥărûpî,
1 Chr 12:7,ʔelqānā  wə yiššiyyāhû  wa ʕăzarʔēl  wə yôʕezer  wə yošobʕām  ha qorḥîm,
1 Chr 12:8,wə yôʕēlā  û zəbadyā  bənê  yərōḥām  min  ha gədôr,
1 Chr 12:9,û min  ha gādî  nibdəlû  ʔel  dāwîd  la  məṣad  midbārā  gibbōrê  ha ḥayil  ʔanšê  ṣābā  la  milḥāmā  ʕōrəkê  ṣinnā  wā rōmaḥ  û pənê  ʔaryē  pənêhem  wə ki ṣəbāyim  ʕal  he hārîm  lə mahēr,
1 Chr 12:10,ʕēzer  hā rōš  ʕōbadyā  ha šēnî  ʔĕlîʔāb  ha šəlišî,
1 Chr 12:11,mišmannā  hā rəbîʕî  yirməyā  ha ḥămišî,
1 Chr 12:12,ʕattay  ha šiššî  ʔĕlîʔēl  ha šəbiʕî,
1 Chr 12:13,yôḥānān  ha šəmînî  ʔelzābād  ha təšîʕî,
1 Chr 12:14,yirməyāhû  hā ʕăśîrî makbannay  ʕaštê  ʕāśār,
1 Chr 12:15,ʔēllê  mi bənê  gād  rāšê  ha ṣābā  ʔeḥād  lə mēʔā  ha qāṭān  wə ha gādôl  lə ʔālep,
1 Chr 12:16,ʔēllê  hēm  ʔăšer  ʕābərû  ʔet  ha yardēn  ba  ḥōdeš  hā rišôn  wə hû  məmallē  ʕal  kol  gədôtāʸw  wa yabrîḥû  ʔet  kol  hā ʕămāqîm  la  mizrāḥ  wə la  maʕărāb,
1 Chr 12:17,wa yābōʔû  min  bənê  binyāmin  wi yhûdā  ʕad  la  məṣād  lə dāwîd,
1 Chr 12:18,wa yēṣē  dāwîd  li pənêhem  wa yaʕan  wa yōmer  lāhem  ʔim  lə šālôm  bātem  ʔēlay  lə ʕozrēnî  yihyê  lî  ʕălêkem  lēbāb  lə yāḥad  wə ʔim  lə rammôtanî  lə ṣāray  bə lō  ḥāmās  bə kappay  yēre  ʔĕlōhê  ʔăbôtênû  wə yôkaḥ,
1 Chr 12:19,wə rûaḥ  lābəšā  ʔet  ʕămāśay  rōš  ha šālîšîm  ləkā  dāwîd  wə ʕimməkā  ben  yišay  šālôm  šālôm  ləkā  wə šālôm  lə ʕōzərekā  kî  ʕăzārəkā  ʔĕlōhêkā  wa yəqabbəlēm  dāwîd  wa yittənēm  bə rāšê  ha gədûd,
1 Chr 12:20,û mi mənaššê  nāpəlû  ʕal  dāwîd  bə bōʔô  ʕim  pəlištîm  ʕal  šāʔûl  la  milḥāmā  wə lō  ʕăzārum  kî  bə ʕēṣā  šilləḥuhû  sarnê  pəlištîm  lē ʔmōr  bə rāšênû  yippôl  ʔel  ʔădōnāʸw  šāʔûl,
1 Chr 12:21,bə lektô  ʔel  ṣîqəlag  nāpəlû  ʕālāʸw  mi mənaššê  ʕadnaḥ  wə yôzābād  wi ydîʕăʔēl  û mîkāʔēl  wə yôzābād  we ʔĕlîhû  wə ṣillətāy  rāšê  hā ʔălāpîm  ʔăšer  li mənaššê,
1 Chr 12:22,wə hēmmā  ʕāzərû  ʕim  dāwîd  ʕal  ha gədûd  kî  gibbôrê  ḥayil  kullām  wa yihyû  śārîm  ba  ṣābā,
1 Chr 12:23,kî  lə ʕet  yôm  bə yôm  yābōʔû  ʕal  dāwîd  lə ʕozrô  ʕad  lə maḥănê  gādôl  kə maḥănē  ʔĕlōhîm,
1 Chr 12:24,wə ʔēllê  mispərê  rāšê  he ḥālûṣ  la  ṣābā  bāʔû  ʕal  dāwîd  ḥebrônā  lə hāsēb  maləkût  šāʔûl  ʔēlāʸw  kə pî  yəhwāh,
